#,MachineName,Category,EntryType,Source,TimeGenerated,country,regionName,city,isp,reconstruction_error,anomaly_score,is_anomaly,severity
23773,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-20 13:00:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.0835085,0.046054147,True,LOW
23785,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-19 06:32:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.558654,0.07875672,True,LOW
23805,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-18 16:19:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.890476,0.06394385,True,LOW
23827,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-22 12:15:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.5182266,0.07786048,True,LOW
23844,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-20 12:20:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.2657568,0.050094422,True,LOW
23859,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-18 16:21:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.5287943,0.07809476,True,LOW
23865,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-18 13:32:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.9008198,0.08634221,True,LOW
23871,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-23 16:43:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.6699884,0.05905585,True,LOW
23909,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-19 13:37:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.473781,0.05470612,True,LOW
23918,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-18 13:45:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.9580963,0.08761197,True,LOW
23920,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-18 13:32:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.6774845,0.08139108,True,LOW
23968,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-19 06:32:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.7623472,0.061103355,True,LOW
23979,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-18 16:21:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.5618567,0.056658674,True,LOW
24019,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-20 12:14:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.518365,0.07786355,True,LOW
24035,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-18 13:32:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.880576,0.08589342,True,LOW
24062,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-21 17:55:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.2190397,0.0712278,True,LOW
24070,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-20 13:51:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.5154574,0.07779909,True,LOW
24084,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-19 06:32:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.1618803,0.047791574,True,LOW
24093,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-18 16:19:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.7236392,0.06024524,True,LOW
24099,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-18 13:45:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.3389215,0.051716413,True,LOW
24102,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-18 13:32:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.356286,0.052101366,True,LOW
24145,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-19 06:38:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.558654,0.07875672,True,LOW
24150,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-18 16:21:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,1.9985827,0.044171423,True,LOW
24160,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-23 16:43:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.1281328,0.047043428,True,LOW
24167,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-23 14:58:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.5176592,0.077847905,True,LOW
24168,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-22 12:15:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.243047,0.049590964,True,LOW
24224,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-20 12:14:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.466875,0.05455302,True,LOW
24238,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-19 06:38:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.3564222,0.052104384,True,LOW
24242,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-18 16:19:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.8895633,0.06392361,True,LOW
24250,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-18 13:32:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.0116014,0.06662908,True,LOW
24267,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-22 12:15:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.6139584,0.057813715,True,LOW
24273,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-20 13:51:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.7226532,0.060223375,True,LOW
24274,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-20 13:51:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.0317357,0.044906393,True,LOW
24280,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-20 13:00:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.5158842,0.07780855,True,LOW
24285,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-20 07:09:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.526802,0.07805059,True,LOW
24332,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-21 17:55:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.0647821,0.06780805,True,LOW
24345,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-20 07:09:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.2108064,0.048876222,True,LOW
24350,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-20 15:16:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.749401,0.06081635,True,LOW
24400,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-20 13:00:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.571015,0.0568617,True,LOW
24419,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-19 13:37:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.532624,0.07817966,True,LOW
24430,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-18 16:19:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.1572168,0.04768819,True,LOW
24434,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-18 13:45:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.8445847,0.08509553,True,LOW
24447,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-23 14:58:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.5539935,0.056484353,True,LOW
24475,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-20 12:20:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.947495,0.08737695,True,LOW
24507,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-18 13:25:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.5271263,0.07805778,True,LOW
24535,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-15 13:59:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.583108,0.057129793,True,LOW
24549,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-15 13:59:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.0668683,0.04568525,True,LOW
24552,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-15 13:59:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.5175226,0.07784487,True,LOW
24586,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-13 18:24:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.1211543,0.04688872,True,LOW
24614,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-13 18:24:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.6459916,0.058523864,True,LOW
24619,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-13 18:26:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.6638622,0.058920037,True,LOW
24620,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-13 18:26:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.5256178,0.078024335,True,LOW
24647,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-12 13:52:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.6712036,0.059082787,True,LOW
24649,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-12 13:50:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.083627,0.06822582,True,LOW
24663,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-12 13:50:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.0101678,0.066597305,True,LOW
24683,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-12 13:50:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.1658595,0.04787979,True,LOW
24687,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-12 18:20:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.4010913,0.05309466,True,LOW
24693,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-12 13:52:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.5347328,0.07822641,True,LOW
24696,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-12 11:36:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.0008428,0.044221528,True,LOW
24709,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-12 13:52:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.1469853,0.04746137,True,LOW
24733,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-12 18:20:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.4244635,0.075781845,True,LOW
24760,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-12 18:20:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.7469845,0.060762778,True,LOW
24780,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-08 15:54:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.515392,0.077797644,True,LOW
24786,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-12 13:50:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.734594,0.060488097,True,LOW
24816,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-12 11:36:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.4367833,0.053885914,True,LOW
24835,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-12 13:50:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.7471979,0.06076751,True,LOW
24865,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-08 15:54:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.3012924,0.05088221,True,LOW
24874,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-08 15:54:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.5517035,0.056433585,True,LOW
24881,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-12 11:36:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.5332742,0.078194074,True,LOW
24890,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-12 13:50:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.0103865,0.06660215,True,LOW
24904,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-04 14:44:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.5571132,0.056553513,True,LOW
24913,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-04 16:03:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.7861009,0.083799,True,LOW
24914,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-04 16:03:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.52646,0.05587396,True,LOW
24918,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-04 14:44:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.5246363,0.07800258,True,LOW
24920,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-04 14:40:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.5261478,0.078036085,True,LOW
24983,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-04 14:40:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.382,0.05267142,True,LOW
25005,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-04 16:03:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.9585536,0.08762211,True,LOW
25038,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-03 17:13:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.6475513,0.058558438,True,LOW
25049,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-01 13:53:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.1931083,0.07065292,True,LOW
25064,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-03 17:16:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.5232015,0.07797077,True,LOW
25066,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-03 17:13:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.224323,0.049175873,True,LOW
25071,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-03 12:46:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.0826633,0.04603541,True,LOW
25084,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-01 11:07:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.5601234,0.056620248,True,LOW
25105,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-03 16:09:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.733398,0.060461577,True,LOW
25141,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-01 11:06:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.1287143,0.06922536,True,LOW
25152,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-03 13:40:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.1213367,0.046892762,True,LOW
25159,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-01 13:53:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,4.1614695,0.09212056,True,LOW
25179,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-03 17:16:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.7309325,0.06040692,True,LOW
25254,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-03 13:40:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.64507,0.058503434,True,LOW
25261,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-01 13:53:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.5553417,0.05651424,True,LOW
25326,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-03 17:13:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.8810372,0.0637346,True,LOW
25334,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-03 12:46:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.5254366,0.07802032,True,LOW
25353,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-09-29 13:03:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.7261517,0.060300935,True,LOW
25372,LAPTOP-1MKMTVPM,0,Information,MsiInstaller,2020-10-03 12:46:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,9.448003,0.20931798,True,LOW
25376,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-03 16:09:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.1066315,0.046566762,True,LOW
25381,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-01 11:06:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.6511989,0.058639303,True,LOW
25398,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-03 12:46:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.87844,0.06367702,True,LOW
25413,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-01 11:07:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.522436,0.0779538,True,LOW
25417,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-09-29 13:03:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.2649436,0.05007639,True,LOW
25430,LAPTOP-1MKMTVPM,0,Information,MsiInstaller,2020-10-03 12:46:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,9.449306,0.20934686,True,LOW
25432,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-03 16:09:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.5272179,0.07805981,True,LOW
25480,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-09-29 13:03:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.522147,0.07794739,True,LOW
25506,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-01 13:53:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,4.235278,0.093756825,True,LOW
25511,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-10-01 11:06:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.1523213,0.047579665,True,LOW
25512,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-10-01 11:06:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.8802907,0.06371805,True,LOW
25542,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-09-29 15:21:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.4044397,0.07533793,True,LOW
25544,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-09-29 15:21:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.2801828,0.05041423,True,LOW
25547,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-09-29 15:19:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.6461787,0.05852801,True,LOW
25557,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-09-29 15:21:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.1177516,0.046813287,True,LOW
25570,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-09-29 15:19:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.8736393,0.0635706,True,LOW
25581,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-09-29 15:19:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.16194,0.0477929,True,LOW
25596,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-09-26 09:13:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.0819921,0.046020534,True,LOW
25616,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-09-27 07:28:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.914623,0.08664821,True,LOW
25636,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-09-29 15:12:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.554121,0.05648718,True,LOW
25651,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-09-26 09:11:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.527206,0.07805955,True,LOW
25665,LAPTOP-1MKMTVPM,0,Information,Windows Error Reporting,2020-09-29 15:11:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,45.050625,0.9985942,True,CRITICAL
25666,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-09-27 07:29:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.8222685,0.062431753,True,LOW
25672,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-09-26 07:42:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.1288216,0.047058698,True,LOW
25681,LAPTOP-1MKMTVPM,0,Information,Windows Error Reporting,2020-09-29 15:11:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,45.101418,0.9997203,True,CRITICAL
25686,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-09-27 07:29:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.5383787,0.078307234,True,LOW
25702,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-09-26 07:11:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.534998,0.07823229,True,LOW
25719,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-09-26 09:13:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.5618424,0.056658357,True,LOW
25735,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-09-29 15:12:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.269842,0.050184984,True,LOW
25736,LAPTOP-1MKMTVPM,0,Information,Windows Error Reporting,2020-09-29 15:11:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,45.06474,0.99890715,True,CRITICAL
25766,LAPTOP-1MKMTVPM,0,Information,Windows Error Reporting,2020-09-29 15:11:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,45.103035,0.9997561,True,CRITICAL
25767,LAPTOP-1MKMTVPM,0,Information,Windows Error Reporting,2020-09-29 15:11:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,45.04503,0.9984702,True,CRITICAL
25770,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-09-27 08:27:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.6518497,0.05865373,True,LOW
25780,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-09-26 07:43:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.465598,0.054524712,True,LOW
25782,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-09-26 07:43:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.534975,0.07823178,True,LOW
25786,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-09-26 07:11:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.4832647,0.054916363,True,LOW
25789,LAPTOP-1MKMTVPM,0,Information,Windows Error Reporting,2020-09-29 15:11:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,45.099957,0.99968785,True,CRITICAL
25790,LAPTOP-1MKMTVPM,0,Information,Windows Error Reporting,2020-09-29 15:11:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,45.10474,0.9997939,True,CRITICAL
25795,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-09-27 07:28:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.4044914,0.053170033,True,LOW
25814,LAPTOP-1MKMTVPM,0,Information,Windows Error Reporting,2020-09-29 15:11:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,45.0522,0.99862915,True,CRITICAL
25815,LAPTOP-1MKMTVPM,0,Information,Windows Error Reporting,2020-09-29 15:11:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,45.114037,1.0,True,CRITICAL
25820,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-09-26 09:11:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.0420718,0.045135535,True,LOW
25857,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-09-26 09:13:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.5275812,0.07806786,True,LOW
25870,LAPTOP-1MKMTVPM,0,Information,Windows Error Reporting,2020-09-29 15:11:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,45.05373,0.99866307,True,CRITICAL
25874,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-09-27 08:27:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.5867386,0.05721028,True,LOW
25893,LAPTOP-1MKMTVPM,Logging/Recovery,Information,ESENT,2020-09-29 15:12:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,3.5220425,0.077945076,True,LOW
25896,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-09-27 08:27:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.1830752,0.048261445,True,LOW
25904,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-09-26 07:42:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.652385,0.0586656,True,LOW
25909,LAPTOP-1MKMTVPM,0,Information,Windows Error Reporting,2020-09-29 15:11:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,45.094246,0.99956125,True,CRITICAL
25918,LAPTOP-1MKMTVPM,General,Information,ESENT,2020-09-26 09:11:00,India,Gujarat,Ahmedabad,Vaji Communications Pvt. Ltd.,2.645375,0.058510195,True,LOW
